WELL NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 A,3691.7376,0.096782,0.0,0.0,0.0,0.199416,0.8,2.66,0.021546700000000002,0.0,0.4853,113.3237,0.723387,OTHER
15/9-19 A,3691.89,0.098372,0.0,0.0,0.0,0.21285,0.8,2.66,0.0215461,0.0,0.4622,113.3273,0.724142,OTHER
15/9-19 A,3692.0424,0.11266400000000001,0.0,0.0,0.0,0.35642199999999996,0.8,2.66,0.021545500000000002,0.0,0.3161,113.3309,0.724897,OTHER
15/9-19 A,3692.1948,0.098058,0.0,0.0,0.0,0.21668400000000002,0.8,2.66,0.021544900000000002,0.0,0.4525,113.3345,0.7256519999999999,CLST.SLTY-X-X
15/9-19 A,3692.3472,0.089711,0.0,0.0,0.0,0.15829299999999996,0.8,2.66,0.0215443,0.0,0.5667,113.3382,0.726407,OTHER
15/9-19 A,3692.4996,0.09562000000000001,0.0,0.0,0.0,0.203584,0.8,2.66,0.0215438,0.0,0.4697,113.3418,0.7271619999999999,OTHER
15/9-19 A,3692.652,0.095634,0.0,0.0,0.0,0.20644099999999999,0.8,2.66,0.021543200000000002,0.0,0.4633,113.3454,0.727917,OTHER
15/9-19 A,3692.8044,0.096263,0.0,0.0,0.0,0.212878,0.8,2.66,0.0215426,0.0,0.4522,113.34899999999999,0.728672,OTHER
15/9-19 A,3692.9568,0.098411,0.0,0.0,0.0,0.231646,0.8,2.66,0.021542,0.0,0.4248,113.3526,0.729427,OTHER
15/9-19 A,3693.1092,0.09689900000000004,0.0,0.0,0.0,0.223688,0.8,2.66,0.021541499999999998,0.0,0.4332,113.3562,0.730182,OTHER
15/9-19 A,3693.2616,0.09629299999999999,0.0,0.0,0.0,0.23168899999999998,0.8,2.66,0.0215409,0.0,0.4156,113.3598,0.730937,OTHER
15/9-19 A,3693.414,0.093178,0.0,0.0,0.0,0.222081,0.8,2.66,0.0215403,0.0,0.4196,113.3634,0.731692,OTHER
15/9-19 A,3693.5664,0.09059,0.0,0.0,0.0,0.215081,0.8,2.66,0.021539700000000002,0.0,0.4212,113.3671,0.732448,OTHER
15/9-19 A,3693.7188,0.089482,0.0,0.0,0.0,0.213983,0.8,2.66,0.021539199999999998,0.0,0.4182,113.3707,0.7332029999999999,OTHER
15/9-19 A,3693.8712,0.08909799999999997,0.0,0.0,0.0,0.208623,0.8,2.66,0.021538599999999998,0.0,0.4271,113.3743,0.733958,OTHER
15/9-19 A,3694.0236,0.0,0.0,0.0,0.0,0.0,0.8,2.66,0.021537999999999998,0.0,1.0,113.3779,0.7347130000000001,OTHER
15/9-19 A,3694.176,0.049757,0.0,0.0,0.0,0.049757,0.8,2.66,0.0215374,0.0,1.0,113.3815,0.735468,CLST.SLTY-X-X
15/9-19 A,3694.3284,0.092929,0.0,0.0,0.0,0.13354100000000002,0.8,2.66,0.0215368,0.0,0.6959,113.3851,0.7362229999999998,OTHER
15/9-19 A,3694.4808,0.110802,0.0,0.0,0.0,0.170286,0.8,2.66,0.0215363,0.0,0.6507,113.3887,0.736978,OTHER
15/9-19 A,3694.6332,0.12397799999999999,0.0,0.0,0.0,0.174714,0.8,2.66,0.0215357,0.0,0.7096,113.3923,0.7377329999999999,OTHER
15/9-19 A,3694.7856,0.13468,0.0,0.0,0.0,0.182764,0.8,2.66,0.0215351,0.0,0.7369,113.396,0.738488,OTHER
15/9-19 A,3694.938,0.13558699999999999,0.0,0.0,0.0,0.175834,0.8,2.66,0.0215345,0.0,0.7711,113.3996,0.739243,OTHER
15/9-19 A,3695.0904,0.131959,0.0,0.0,0.0,0.184375,0.8,2.66,0.021534,0.0,0.7157,113.4032,0.7399979999999999,OTHER
15/9-19 A,3695.2428,0.11767899999999999,0.0,0.0,0.0,0.163523,0.8,2.66,0.0215334,0.0,0.7196,113.4068,0.740753,OTHER
15/9-19 A,3695.3952,0.11593599999999998,0.0,0.0,0.0,0.22181199999999998,0.8,2.66,0.0215328,0.0,0.5227,113.4104,0.741508,OTHER
15/9-19 A,3695.5476,0.105426,0.0,0.0,0.0,0.209191,0.8,2.66,0.0215322,0.0,0.504,113.414,0.742263,OTHER
15/9-19 A,3695.7,0.100965,0.0,0.0,0.0,0.20860399999999998,0.8,2.66,0.0215317,0.0,0.484,113.4176,0.743019,OTHER
15/9-19 A,3695.8524,0.101778,0.0,0.0,0.0,0.22413200000000003,0.8,2.66,0.021531099999999997,0.0,0.4541,113.4212,0.7437739999999999,OTHER
15/9-19 A,3696.0048,0.10251600000000001,0.0,0.0,0.0,0.230084,0.8,2.66,0.0215305,0.0,0.4456,113.4248,0.744529,OTHER
15/9-19 A,3696.1572,0.103679,0.0,0.0,0.0,0.24295999999999998,0.8,2.66,0.0215299,0.0,0.4267,113.4284,0.7452840000000001,CLST.SLTY-X-X
15/9-19 A,3696.3096,0.101823,0.0,0.0,0.0,0.23497800000000002,0.8,2.66,0.0215294,0.0,0.4333,113.4321,0.746039,OTHER
15/9-19 A,3696.462,0.100846,0.0,0.0,0.0,0.236017,0.8,2.66,0.021528799999999997,0.0,0.4273,113.4357,0.7467939999999998,OTHER
15/9-19 A,3696.6144,0.09983099999999999,0.0,0.0,0.0,0.23655700000000002,0.8,2.66,0.0215282,0.0,0.42200000000000004,113.4393,0.747549,OTHER
15/9-19 A,3696.7668,0.098429,0.0,0.0,0.0,0.23174,0.8,2.66,0.021527599999999997,0.0,0.4247,113.4429,0.7483039999999999,OTHER
15/9-19 A,3696.9192,0.096131,0.0,0.0,0.0,0.21619000000000002,0.8,2.66,0.021527099999999997,0.0,0.4447,113.4465,0.749059,OTHER
15/9-19 A,3697.0716,0.096579,0.0,0.0,0.0,0.22202,0.8,2.66,0.021526499999999997,0.0,0.435,113.4501,0.749814,CLST.SLTY-X-X
15/9-19 A,3697.224,0.09749,0.0,0.0,0.0,0.23275300000000002,0.8,2.66,0.0215259,0.0,0.4189,113.4537,0.7505689999999999,CLST.SLTY-X-X
15/9-19 A,3697.3764,0.097588,0.0,0.0,0.0,0.23649099999999998,0.8,2.66,0.021525299999999997,0.0,0.4126,113.4573,0.751324,OTHER
15/9-19 A,3697.5288,0.097138,0.0,0.0,0.0,0.23066799999999998,0.8,2.66,0.0215247,0.0,0.4211,113.4609,0.7520789999999999,OTHER
15/9-19 A,3697.6812,0.097923,0.0,0.0,0.0,0.22957399999999997,0.8,2.66,0.0215242,0.0,0.4265,113.4645,0.752834,OTHER
15/9-19 A,3697.8336,0.093814,0.0,0.0,0.0,0.185122,0.8,2.66,0.0215236,0.0,0.5068,113.4681,0.75359,OTHER
15/9-19 A,3697.986,0.09728099999999999,0.0,0.0,0.0,0.19726300000000002,0.8,2.66,0.021523,0.0,0.4932,113.4717,0.7543449999999999,OTHER
15/9-19 A,3698.1384,0.102141,0.0,0.0,0.0,0.217662,0.8,2.66,0.0215224,0.0,0.4693,113.4753,0.7551,CLST.SLTY-X-X
15/9-19 A,3698.2908,0.10465799999999999,0.0,0.0,0.0,0.218813,0.8,2.66,0.021521900000000004,0.0,0.4783,113.4789,0.755855,OTHER
15/9-19 A,3698.4432,0.10843199999999999,0.0,0.0,0.0,0.229528,0.8,2.66,0.0215213,0.0,0.4724,113.4826,0.75661,OTHER
15/9-19 A,3698.5956,0.112278,0.0,0.0,0.0,0.23867399999999997,0.8,2.66,0.0215207,0.0,0.4704,113.4862,0.757365,OTHER
15/9-19 A,3698.748,0.11548000000000005,0.0,0.0,0.0,0.23870999999999998,0.8,2.66,0.0215202,0.0,0.4838,113.4898,0.75812,OTHER
15/9-19 A,3698.9004,0.11963599999999999,0.0,0.0,0.0,0.239781,0.8,2.66,0.0215196,0.0,0.4989,113.4934,0.7588749999999999,OTHER
15/9-19 A,3699.0528,0.11704500000000001,0.0,0.0,0.0,0.18998199999999998,0.8,2.66,0.021519,0.0,0.6161,113.497,0.75963,CLST.SLTY-X-X
15/9-19 A,3699.2052,0.120325,0.0,0.0,0.0,0.178539,0.8,2.66,0.021518400000000003,0.0,0.6739,113.5006,0.7603849999999999,CLST.SLTY-X-X
15/9-19 A,3699.3576,0.13579000000000002,0.0,0.0,0.0,0.24382800000000002,0.8,2.66,0.0215179,0.0,0.5569,113.5042,0.7611399999999999,OTHER
15/9-19 A,3699.51,0.134882,0.0,0.0,0.0,0.222665,0.8,2.66,0.0215173,0.0,0.6058,113.5078,0.761895,OTHER
15/9-19 A,3699.6624,0.136719,0.0,0.0,0.0,0.239717,0.8,2.66,0.0215167,0.0,0.5703,113.5114,0.76265,OTHER
15/9-19 A,3699.8148,0.131109,0.0,0.0,0.0,0.228539,0.8,2.66,0.021516099999999996,0.0,0.5737,113.515,0.763405,OTHER
15/9-19 A,3699.9672,0.125355,0.0,0.0,0.0,0.23010100000000003,0.8,2.66,0.0215156,0.0,0.5448,113.5186,0.7641609999999999,OTHER
15/9-19 A,3700.1196,0.11863399999999999,0.0,0.0,0.0,0.24028200000000002,0.8,2.66,0.021515,0.0,0.4937,113.5222,0.764916,CLST.SLTY-X-X
15/9-19 A,3700.272,0.10638,0.0,0.0,0.0,0.232825,0.8,2.66,0.0215144,0.0,0.4569,113.5258,0.765671,OTHER
15/9-19 A,3700.4244,0.09161,0.0,0.0,0.0,0.232796,0.8,2.66,0.0215138,0.0,0.3935,113.5294,0.766426,OTHER
15/9-19 A,3700.5768,0.073671,0.0,0.0,0.0,0.22958299999999998,0.8,2.66,0.0215133,0.0,0.3209,113.53299999999999,0.767181,OTHER
15/9-19 A,3700.7292,0.054665,0.0,0.0,0.0,0.23813800000000002,0.8,2.66,0.021512700000000003,0.0,0.2296,113.5366,0.767936,OTHER
15/9-19 A,3700.8816,0.033429,0.0,0.0,0.0,0.234959,0.8,2.66,0.0215121,0.0,0.14230000000000004,113.5402,0.768691,OTHER
15/9-19 A,3701.034,0.014491,0.0,0.0,0.0,0.255296,0.8,2.66,0.0215115,0.0,0.0568,113.5438,0.7694459999999999,OTHER
15/9-19 A,3701.1864,0.012384000000000001,0.0,0.0,0.0,0.253234,0.8,2.66,0.021511000000000002,0.0,0.0489,113.5474,0.770201,CLST.SLTY-X-X
15/9-19 A,3701.3388,0.026366000000000004,0.0,0.0,0.0,0.253226,0.8,2.66,0.021510400000000002,0.0,0.1041,113.551,0.7709559999999999,OTHER
15/9-19 A,3701.4912,0.038120999999999995,0.0,0.0,0.0,0.236625,0.8,2.66,0.0215098,0.0,0.1611,113.5546,0.7717109999999999,OTHER
15/9-19 A,3701.6436,0.04689,0.0,0.0,0.0,0.23490300000000003,0.8,2.66,0.021509200000000003,0.0,0.1996,113.5582,0.772466,OTHER
15/9-19 A,3701.796,0.055962,0.0,0.0,0.0,0.23704699999999998,0.8,2.66,0.021508700000000002,0.0,0.2361,113.5618,0.773221,OTHER
15/9-19 A,3701.9484,0.064649,0.0,0.0,0.0,0.226386,0.8,2.66,0.0215081,0.0,0.2856,113.5654,0.773976,OTHER
15/9-19 A,3702.1008,0.072147,0.0,0.0,0.0,0.23812600000000003,0.8,2.66,0.0215075,0.0,0.303,113.569,0.7747319999999999,CLST.SLTY-X-X
15/9-19 A,3702.2532,0.07662299999999997,0.0,0.0,0.0,0.239779,0.8,2.66,0.021507,0.0,0.3196,113.5726,0.775487,OTHER
15/9-19 A,3702.4056,0.08409900000000001,0.0,0.0,0.0,0.23389400000000002,0.8,2.66,0.021506400000000002,0.0,0.3596,113.5762,0.776242,OTHER
15/9-19 A,3702.558,0.105303,0.0,0.0,0.0,0.240833,0.8,2.66,0.0215058,0.0,0.4372,113.5798,0.776997,OTHER
15/9-19 A,3702.7104,0.150498,0.0,0.0,0.0,0.274062,0.8,2.66,0.021505200000000002,0.0,0.5491,113.5834,0.777752,OTHER
15/9-19 A,3702.8628,0.203008,0.0,0.0,0.0,0.23028099999999999,0.8,2.66,0.021504699999999998,0.0,0.8816,113.587,0.778507,OTHER
15/9-19 A,3703.0152,0.21618400000000002,0.0,0.0,0.0,0.21618400000000002,0.8,2.66,0.021504099999999998,0.0,1.0,113.5906,0.779262,CLST.SLTY-X-X
15/9-19 A,3703.1676,0.06029299999999999,0.0,0.0,0.0,0.06029299999999999,0.8,2.66,0.0215035,0.0,1.0,113.5942,0.7800169999999998,CLST.SLTY-X-X
15/9-19 A,3703.32,0.05860599999999999,0.0,0.0,0.0,0.05860599999999999,0.8,2.66,0.021502900000000002,0.0,1.0,113.5978,0.780772,OTHER
15/9-19 A,3703.4724,0.039859,0.0,0.0,0.0,0.039859,0.8,2.66,0.0215024,0.0,1.0,113.6014,0.7815269999999999,OTHER
15/9-19 A,3703.6248,0.0,0.0,0.0,0.0,0.0,0.8,2.66,0.0215018,0.0,1.0,113.605,0.7822819999999999,OTHER
15/9-19 A,3703.7772,0.022411,0.0,0.0,0.0,0.022411,0.8,2.66,0.0215012,0.0,1.0,113.6086,0.783037,OTHER
15/9-19 A,3703.9296,0.029006999999999998,0.0,0.0,0.0,0.029006999999999998,0.8,2.66,0.0215007,0.0,1.0,113.6122,0.783792,OTHER
15/9-19 A,3704.0820000000003,0.049918000000000004,0.0,0.0,0.0,0.049918000000000004,0.8,2.66,0.021500099999999998,0.0,1.0,113.6158,0.784547,CLST.SLTY-X-X
15/9-19 A,3704.2344,0.05160700000000001,0.0,0.0,0.0,0.05160700000000001,0.8,2.66,0.0214995,0.0,1.0,113.6194,0.7853029999999999,OTHER
15/9-19 A,3704.3868,0.06018099999999999,0.0,0.0,0.0,0.06018099999999999,0.8,2.66,0.0214989,0.0,1.0,113.62299999999999,0.786058,OTHER
15/9-19 A,3704.5392,0.045221,0.0,0.0,0.0,0.045221,0.8,2.66,0.0214984,0.0,1.0,113.6266,0.786813,OTHER
15/9-19 A,3704.6916,0.039271,0.0,0.0,0.0,0.039271,0.8,2.66,0.021497799999999997,0.0,1.0,113.6302,0.787568,OTHER
15/9-19 A,3704.844,0.07806599999999997,0.0,0.0,0.0,0.10618699999999999,0.8,2.66,0.0214972,0.0,0.7351999999999999,113.6338,0.788323,OTHER
15/9-19 A,3704.9964,0.07079400000000001,0.0,0.0,0.0,0.080747,0.8,2.66,0.021496599999999998,0.0,0.8767,113.6374,0.789078,CLST.SLTY-X-X
15/9-19 A,3705.1488,0.08501,0.0,0.0,0.0,0.18882000000000002,0.8,2.66,0.021496099999999997,0.0,0.4502,113.6409,0.789833,CLST.SLTY-X-X
15/9-19 A,3705.3012,0.07755199999999997,0.0,0.0,0.0,0.169433,0.8,2.66,0.0214955,0.0,0.4577,113.6445,0.7905879999999998,OTHER
15/9-19 A,3705.4536,0.06851499999999999,0.0,0.0,0.0,0.136153,0.8,2.66,0.0214949,0.0,0.5032,113.6481,0.791343,OTHER
15/9-19 A,3705.6059999999998,0.062416,0.0,0.0,0.0,0.130666,0.8,2.66,0.0214944,0.0,0.4777,113.6517,0.7920979999999999,OTHER
15/9-19 A,3705.7584,0.051164,0.0,0.0,0.0,0.101727,0.8,2.66,0.0214938,0.0,0.503,113.6553,0.792853,OTHER
15/9-19 A,3705.9108,0.036277,0.0,0.0,0.0,0.051274,0.8,2.66,0.0214932,0.0,0.7075,113.6589,0.793608,OTHER
15/9-19 A,3706.0632,0.033942,0.0,0.0,0.0,0.058037,0.8,2.66,0.021492599999999997,0.0,0.5848,113.6625,0.794363,OTHER
15/9-19 A,3706.2156,0.040409,0.0,0.0,0.0,0.09662200000000004,0.8,2.66,0.0214921,0.0,0.4182,113.6661,0.716993,CLST.SLTY-X-X
15/9-19 A,3706.368,0.045547000000000004,0.0,0.0,0.0,0.090883,0.8,2.66,0.0214915,0.0,0.5012,113.6697,0.6682279999999999,OTHER
15/9-19 A,3706.5204,0.049321,0.0,0.0,0.0,0.070511,0.8,2.66,0.021490900000000004,0.0,0.6995,113.6733,0.674746,OTHER
15/9-19 A,3706.6728,0.061577,0.0,0.0,0.0,0.10630999999999999,0.8,2.66,0.021490400000000003,0.0,0.5792,113.6769,0.6812630000000001,OTHER
15/9-19 A,3706.8252,0.068017,0.0,0.0,0.0,0.11287799999999999,0.8,2.66,0.0214898,0.0,0.6026,113.6805,0.6877810000000001,OTHER
15/9-19 A,3706.9776,0.07195,0.0,0.0,0.0,0.10487,0.8,2.66,0.0214892,0.0,0.6861,113.6841,0.694299,CLST.SLTY-X-X
15/9-19 A,3707.13,0.077473,0.0,0.0,0.0,0.10858699999999999,0.8,2.66,0.0214886,0.0,0.7135,113.6876,0.700817,CLST.SLTY-X-X
15/9-19 A,3707.2824,0.07986599999999999,0.0,0.0,0.0,0.10646,0.8,2.66,0.021488099999999996,0.0,0.7501999999999999,113.6912,0.707335,OTHER
15/9-19 A,3707.4348,0.08095,0.0,0.0,0.0,0.11127100000000001,0.8,2.66,0.0214875,0.0,0.7275,113.6948,0.713853,OTHER
15/9-19 A,3707.5872,0.083665,0.0,0.0,0.0,0.13538900000000004,0.8,2.66,0.021486900000000003,0.0,0.618,113.6984,0.720371,OTHER
15/9-19 A,3707.7396,0.08313099999999997,0.0,0.0,0.0,0.139233,0.8,2.66,0.0214864,0.0,0.5971,113.70200000000001,0.7268879999999999,OTHER
15/9-19 A,3707.8920000000003,0.084108,0.0,0.0,0.0,0.14246,0.8,2.66,0.0214858,0.0,0.5904,113.7056,0.733406,OTHER
15/9-19 A,3708.0444,0.08304599999999998,0.0,0.0,0.0,0.132298,0.8,2.66,0.0214852,0.0,0.6277,113.7092,0.739924,OTHER
15/9-19 A,3708.1968,0.082052,0.0,0.0,0.0,0.136007,0.8,2.66,0.021484700000000002,0.0,0.6033,113.7128,0.746442,CLST.SLTY-X-X
15/9-19 A,3708.3492,0.077481,0.0,0.0,0.0,0.134951,0.8,2.66,0.0214841,0.0,0.5741,113.7164,0.7529599999999999,OTHER
15/9-19 A,3708.5016,0.070405,0.0,0.0,0.0,0.12458699999999999,0.8,2.66,0.0214835,0.0,0.5652,113.7199,0.759478,OTHER
15/9-19 A,3708.6540000000005,0.063968,0.0,0.0,0.0,0.10705899999999999,0.8,2.66,0.0214829,0.0,0.5975,113.7235,0.765995,OTHER
15/9-19 A,3708.8064,0.063513,0.0,0.0,0.0,0.109667,0.8,2.66,0.021482400000000002,0.0,0.5791,113.7271,0.772513,OTHER
15/9-19 A,3708.9588,0.06361,0.0,0.0,0.0,0.102716,0.8,2.66,0.0214818,0.0,0.6193,113.7307,0.6995640000000001,CLST.SLTY-X-X
15/9-19 A,3709.1112,0.067631,0.0,0.0,0.0,0.118218,0.8,2.66,0.021481200000000002,0.0,0.5721,113.7343,0.7847659999999999,CLST.SLTY-X-X
15/9-19 A,3709.2636,0.069725,0.0,0.0,0.0,0.129525,0.8,2.66,0.021480700000000002,0.0,0.5383,113.7379,0.759177,OTHER
15/9-19 A,3709.4159999999997,0.06651699999999999,0.0,0.0,0.0,0.113504,0.8,2.66,0.0214801,0.0,0.586,113.7414,0.796375,OTHER
15/9-19 A,3709.5684,0.064654,0.0,0.0,0.0,0.104337,0.8,2.66,0.0214795,0.0,0.6197,113.745,0.799147,OTHER
15/9-19 A,3709.7208,0.06502000000000001,0.0,0.0,0.0,0.097339,0.8,2.66,0.021478999999999998,0.0,0.6679999999999999,113.7486,0.798689,OTHER
15/9-19 A,3709.8732,0.071403,0.0,0.0,0.0,0.11284200000000001,0.8,2.66,0.0214784,0.0,0.6328,113.7522,0.798231,OTHER
15/9-19 A,3710.0256,0.075862,0.0,0.0,0.0,0.110226,0.8,2.66,0.0214778,0.0,0.6882,113.7558,0.796643,OTHER
15/9-19 A,3710.178,0.078848,0.0,0.0,0.0,0.100576,0.8,2.66,0.0214773,0.0,0.784,113.7594,0.7950549999999998,CLST.SLTY-X-X
15/9-19 A,3710.3304,0.07914899999999997,0.0,0.0,0.0,0.087685,0.8,2.66,0.021476699999999998,0.0,0.9027,113.7629,0.793467,OTHER
15/9-19 A,3710.4828,0.083161,0.0,0.0,0.0,0.10209299999999999,0.8,2.66,0.021476099999999998,0.0,0.8146,113.7665,0.791879,OTHER
15/9-19 A,3710.6352,0.078127,0.0,0.0,0.0,0.08501399999999999,0.8,2.66,0.021475599999999997,0.0,0.919,113.7701,0.7902909999999999,OTHER
15/9-19 A,3710.7876,0.07528899999999998,0.0,0.0,0.0,0.079056,0.8,2.66,0.021475,0.0,0.9524,113.7737,0.7887029999999999,OTHER
15/9-19 A,3710.94,0.07980099999999997,0.0,0.0,0.0,0.10473699999999998,0.8,2.66,0.0214744,0.0,0.7619,113.7773,0.787115,OTHER
15/9-19 A,3711.0924,0.078019,0.0,0.0,0.0,0.102161,0.8,2.66,0.0214738,0.0,0.7637,113.7808,0.7855269999999999,CLST.SLTY-X-X
15/9-19 A,3711.2448,0.08068699999999998,0.0,0.0,0.0,0.11660899999999999,0.8,2.66,0.0214733,0.0,0.6919,113.7844,0.792262,OTHER
15/9-19 A,3711.3972,0.080068,0.0,0.0,0.0,0.107027,0.8,2.66,0.0214727,0.0,0.7481,113.788,0.7989969999999998,OTHER
15/9-19 A,3711.5496,0.079861,0.0,0.0,0.0,0.098957,0.8,2.66,0.021472099999999997,0.0,0.807,113.7916,0.7963259999999999,OTHER
15/9-19 A,3711.702,0.082803,0.0,0.0,0.0,0.110706,0.8,2.66,0.021471599999999997,0.0,0.748,113.7951,0.7936539999999999,OTHER
15/9-19 A,3711.8544,0.07902100000000001,0.0,0.0,0.0,0.097365,0.8,2.66,0.021471,0.0,0.8116,113.7987,0.790983,OTHER
15/9-19 A,3712.0068,0.079932,0.0,0.0,0.0,0.1107,0.8,2.66,0.0214704,0.0,0.7220999999999999,113.8023,0.788312,OTHER
15/9-19 A,3712.1592,0.078598,0.0,0.0,0.0,0.11128800000000001,0.8,2.66,0.0214699,0.0,0.7063,113.8059,0.785641,CLST.SLTY-X-X
15/9-19 A,3712.3116,0.07892599999999997,0.0,0.0,0.0,0.114503,0.8,2.66,0.021469299999999997,0.0,0.6893,113.8094,0.7829699999999999,OTHER
15/9-19 A,3712.4640000000004,0.07648399999999997,0.0,0.0,0.0,0.100593,0.8,2.66,0.0214687,0.0,0.7602999999999999,113.81299999999999,0.7802979999999999,OTHER
15/9-19 A,3712.6164,0.076181,0.0,0.0,0.0,0.100002,0.8,2.66,0.021468200000000003,0.0,0.7618,113.8166,0.7776269999999998,OTHER
15/9-19 A,3712.7688,0.07343099999999997,0.0,0.0,0.0,0.091432,0.8,2.66,0.0214676,0.0,0.8031,113.8202,0.7749559999999999,OTHER
15/9-19 A,3712.9212,0.074178,0.0,0.0,0.0,0.102108,0.8,2.66,0.021467,0.0,0.7265,113.8237,0.772285,CLST.SLTY-X-X
15/9-19 A,3713.0736,0.07731799999999997,0.0,0.0,0.0,0.129997,0.8,2.66,0.0214665,0.0,0.5948,113.8273,0.769613,CLST.SLTY-X-X
15/9-19 A,3713.2259999999997,0.069841,0.0,0.0,0.0,0.098512,0.8,2.66,0.021465900000000003,0.0,0.7090000000000001,113.8309,0.766942,OTHER
15/9-19 A,3713.3784,0.068271,0.0,0.0,0.0,0.098387,0.8,2.66,0.0214653,0.0,0.6939,113.8344,0.764271,OTHER
15/9-19 A,3713.5308,0.06489299999999999,0.0,0.0,0.0,0.082322,0.8,2.66,0.0214648,0.0,0.7883,113.838,0.731313,OTHER
15/9-19 A,3713.6832,0.06715400000000002,0.0,0.0,0.0,0.086007,0.8,2.66,0.0214642,0.0,0.7808,113.8416,0.7273469999999999,OTHER
15/9-19 A,3713.8356,0.071922,0.0,0.0,0.0,0.097803,0.8,2.66,0.0214636,0.0,0.7354,113.8451,0.670033,OTHER
15/9-19 A,3713.988,0.074391,0.0,0.0,0.0,0.102134,0.8,2.66,0.0214631,0.0,0.7284,113.8487,0.745374,OTHER
15/9-19 A,3714.1404,0.07680399999999997,0.0,0.0,0.0,0.117681,0.8,2.66,0.0214625,0.0,0.6526,113.8523,0.786755,CLST.SLTY-X-X
15/9-19 A,3714.2928,0.07483,0.0,0.0,0.0,0.12256199999999999,0.8,2.66,0.021461900000000003,0.0,0.6105,113.8558,0.788767,OTHER
15/9-19 A,3714.4452,0.070894,0.0,0.0,0.0,0.126329,0.8,2.66,0.021461400000000002,0.0,0.5612,113.8594,0.790779,OTHER
15/9-19 A,3714.5976,0.068786,0.0,0.0,0.0,0.147229,0.8,2.66,0.021460800000000002,0.0,0.4672,113.863,0.79279,OTHER
15/9-19 A,3714.75,0.067526,0.0,0.0,0.0,0.160164,0.8,2.66,0.021460299999999998,0.0,0.4216,113.8665,0.780151,OTHER
15/9-19 A,3714.9024,0.06869700000000001,0.0,0.0,0.0,0.157538,0.8,2.66,0.0214597,0.0,0.4361,113.8701,0.7747969999999998,OTHER
15/9-19 A,3715.0548,0.07234600000000001,0.0,0.0,0.0,0.155385,0.8,2.66,0.0214591,0.0,0.4656,113.8737,0.769443,OTHER
15/9-19 A,3715.2072,0.07029400000000001,0.0,0.0,0.0,0.12378099999999999,0.8,2.66,0.021458599999999998,0.0,0.5679,113.8772,0.762003,CLST.SLTY-X-X
15/9-19 A,3715.3596,0.068618,0.0,0.0,0.0,0.124727,0.8,2.66,0.021458,0.0,0.5501,113.8808,0.754563,OTHER
15/9-19 A,3715.512,0.063364,0.0,0.0,0.0,0.1333,0.8,2.66,0.0214574,0.0,0.4753,113.8844,0.747123,OTHER
15/9-19 A,3715.6644,0.055062,0.0,0.0,0.0,0.14243699999999998,0.8,2.66,0.0214569,0.0,0.3866,113.8879,0.739684,OTHER
15/9-19 A,3715.8168,0.040645,0.0,0.0,0.0,0.085173,0.8,2.66,0.021456299999999998,0.0,0.4772,113.8915,0.732244,OTHER
15/9-19 A,3715.9692,0.0,0.0,0.0,0.0,0.0,0.8,2.66,0.0214557,0.0,1.0,113.8951,0.614182,OTHER
15/9-19 A,3716.1216,0.009089,0.0,0.0,0.0106,0.009089,0.8,2.66,0.0214552,0.0,1.0,113.8986,0.34913299999999997,CLST.SLTY-X-X
15/9-19 A,3716.2740000000003,0.037361,0.0,0.0,4.5266,0.049304,0.8,2.66,0.0214546,0.0,0.7578,113.9022,0.108794,OTHER
15/9-19 A,3716.4264,0.029648,0.0,0.0,6.7005,0.029648,0.8,2.66,0.021454,0.0,1.0,113.9057,0.074171,OTHER
15/9-19 A,3716.5788,0.0578,0.0,0.0,11.6364,0.129712,0.8,2.66,0.0214535,0.0,0.4456,113.9093,0.132274,OTHER
15/9-19 A,3716.7312,0.06054400000000001,0.0,0.0,2.0371,0.141354,0.8,2.66,0.021452900000000004,0.0,0.4283,113.9128,0.22062199999999998,OTHER
15/9-19 A,3716.8836,0.051927999999999995,0.0,0.0,0.0011,0.078207,0.8,2.66,0.0214524,0.0,0.664,113.9164,0.507781,OTHER
15/9-19 A,3717.0359999999996,0.063263,0.0,0.0,0.0001,0.14061300000000002,0.8,2.66,0.0214518,0.0,0.4499,113.92,0.6939029999999999,OTHER
15/9-19 A,3717.1884,0.067616,0.0,0.0,0.0,0.134434,0.8,2.66,0.0214512,0.0,0.503,113.9235,0.7903020000000001,CLST.SLTY-X-X
15/9-19 A,3717.3408,0.07322199999999998,0.0,0.0,0.0,0.130124,0.8,2.66,0.0214507,0.0,0.5627,113.9271,0.7899520000000001,OTHER
15/9-19 A,3717.4932,0.07626299999999997,0.0,0.0,0.0,0.115649,0.8,2.66,0.021450099999999996,0.0,0.6594,113.9306,0.789601,OTHER
15/9-19 A,3717.6456,0.08179899999999997,0.0,0.0,0.0,0.12897899999999998,0.8,2.66,0.0214495,0.0,0.6342,113.9342,0.78925,OTHER
15/9-19 A,3717.798,0.078989,0.0,0.0,0.0,0.10814700000000001,0.8,2.66,0.021449,0.0,0.7304,113.9377,0.7889,OTHER
